array,kHAP,imputed,SNP.Ref.Only,SNP.Ref.Samp,SNP.Samp.Only,TOTAL,Retained.After.Filt,Typed.hg.Conc,Imputed.hg.Conc
HumanOmniExpress-12v1_J-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,10000,TRUE,355,72,149,576,271,0.607340173638516,0.670876085240726
humanomniexpressexome-8v1-0_a-b37,10000,TRUE,355,72,149,576,271,0.607340173638516,0.670876085240726
HumanOmniExpressExome-8-v1-0-B-b37,10000,TRUE,355,72,149,576,271,0.607340173638516,0.670876085240726
HumanOmniExpressExome-8v1-2_A-b37,10000,TRUE,359,68,143,570,259,0.610891870560379,0.698500394632991
HumanOmniExpressExome-8-v1-2-B-b37,10000,TRUE,359,68,143,570,259,0.610891870560379,0.698895027624309
OmniExpressExome-8v1-1_A-b37,10000,TRUE,358,69,142,569,257,0.62904498816101,0.716258879242305
OmniExpressExome-8v1-1_B-b37,10000,TRUE,358,69,142,569,257,0.62904498816101,0.715864246250987
HumanOmniExpressExome-8-v1-1-C-b37,10000,TRUE,358,69,142,569,257,0.62904498816101,0.716258879242305
InfiniumOmniExpressExome-8v1-3_A-b37,10000,TRUE,358,69,142,569,259,0.534333070244672,0.696527229676401
InfiniumOmniExpressExome-8v1-4_A1-b37,10000,TRUE,358,69,136,563,258,0.510655090765588,0.696921862667719
HumanOmni25Exome-8v1_A-b37,10000,TRUE,296,131,224,651,439,0.702446724546172,0.793212312549329
HumanOmni2-5Exome-8-v1-1-A-b37,10000,TRUE,297,130,221,648,431,0.702446724546172,0.794396211523283
InfiniumOmni2.5Exome-8v1-2_A-b37,10000,TRUE,312,115,209,636,401,0.534333070244672,0.7008681925809
InfiniumOmni2-5Exome-8v1-3_A1-b37,10000,TRUE,298,129,222,649,425,0.611286503551697,0.734806629834254
HumanOmniZhongHua-8v1_B-b37,10000,TRUE,389,38,79,506,130,0.924625098658248,0.924625098658248
humanomnizhonghua-8v1-1_a-b37,10000,TRUE,392,35,77,504,124,0.924625098658248,0.924625098658248
HumanOmniZhongHua-8v1-2_A-b37,10000,TRUE,398,29,71,498,113,0.924625098658248,0.924625098658248
InfiniumOmniZhongHua-8v1-3_A1-b37,10000,TRUE,401,26,73,500,110,0.924625098658248,0.924625098658248
InfiniumOmniZhongHua-8v1-3_A2-b37,10000,TRUE,401,26,73,500,110,0.924625098658248,0.924625098658248
Human1Mv1_C-b37,10000,TRUE,312,115,39,466,232,0.620363062352013,0.830307813733228
Human1M-Duov3_B-b37,10000,TRUE,337,90,31,458,193,0.446329913180742,0.775453827940016
Human1M-Duov3_C-b37,10000,TRUE,337,90,31,458,193,0.446329913180742,0.775453827940016
human1m-duov3_h-b37,10000,TRUE,337,90,31,458,193,0.446329913180742,0.775453827940016
HumanOmni1-Quad_v1-0_B-b37,10000,TRUE,409,18,6,433,58,0.17008681925809,0.550513022888714
HumanOmni1-Quad_v1-0_C-b37,10000,TRUE,409,18,6,433,58,0.17008681925809,0.550513022888714
HumanOmni1-Quad_v1-0_H-b37,10000,TRUE,409,18,6,433,58,0.17008681925809,0.550513022888714
humanomni1-quad_v1-0-multi_h-b37,10000,TRUE,409,18,6,433,58,0.17008681925809,0.550513022888714
HumanOmni1S-8v1_H-b37,10000,TRUE,363,64,20,447,145,0.42423046566693,0.720994475138122
Human1-2M-DuoCustom_v1_A-b37,10000,TRUE,339,88,33,460,194,0.446329913180742,0.775453827940016
HumanOmni2.5-4v1_B-b37,10000,TRUE,363,64,20,447,145,0.42423046566693,0.720599842146804
HumanOmni2.5-4v1_D-b37,10000,TRUE,363,64,20,447,145,0.42423046566693,0.720599842146804
HumanOmni2.5-4v1_H-b37,10000,TRUE,363,64,20,447,145,0.42423046566693,0.72138910812944
HumanOmni2.5-8v1_A-b37,10000,TRUE,324,103,104,531,281,0.443172849250197,0.77466456195738
HumanOmni2-5-8-v1-0-D-b37,10000,TRUE,324,103,104,531,281,0.443172849250197,0.77466456195738
HumanOmni25-8v1-1_A-b37,10000,TRUE,333,94,98,525,265,0.443172849250197,0.793606945540647
HumanOmni2-5-8-v1-2-A-b37,10000,TRUE,355,72,81,508,209,0.35240726124704,0.772296764009471
humanomni25m-8v1-1_b-b37,10000,TRUE,333,94,98,525,265,0.443172849250197,0.793606945540647
HumanOmni2.5-8v1_C-b37,10000,TRUE,324,103,104,531,281,0.443172849250197,0.77466456195738
HumanOmni2-5-8-v1-1-C-b37,10000,TRUE,333,94,98,525,265,0.443172849250197,0.792028413575375
HumanOmni2.5S-8v1_B-b37,10000,TRUE,405,22,9,436,67,0.121152328334649,0.626677190213102
HumanOmni25-8v1-2_A1-b37,10000,TRUE,355,72,81,508,209,0.35240726124704,0.771902131018153
InfiniumOmni2-5-8v1-3_A1-b37,10000,TRUE,343,84,94,521,240,0.443172849250197,0.803867403314917
HumanOmni5-4v1_B-b37,10000,TRUE,310,117,111,538,307,0.465272296764009,0.789660615627466
humanomni5-4v1_c-b37,10000,TRUE,310,117,111,538,306,0.465272296764009,0.789660615627466
HumanOmni5-4-v1-0-D-b37,10000,TRUE,310,117,111,538,305,0.465272296764009,0.789265982636148
HumanOmni5-4v1-1_A-b37,10000,TRUE,338,89,95,522,254,0.357932123125493,0.829518547750592
InfiniumOmni5-4v1-2_A1-b37,10000,TRUE,321,106,102,529,279,0.465666929755328,0.820836621941594
HumanOmni5Exome-4v1_A-b37,10000,TRUE,274,153,240,667,485,0.707971586424625,0.862273086029992
HumanOmni5Exome-4v1-1_A-b37,10000,TRUE,276,151,236,663,478,0.702446724546172,0.791239147592739
HumanOmni5Exome-4v1-2_A-b37,10000,TRUE,304,123,219,646,422,0.570639305445935,0.772296764009471
InfiniumOmni5Exome-4v1-3_A1-b37,10000,TRUE,280,147,225,652,453,0.635359116022099,0.902525651144436
HumanCytoSNP-12v1-0_D-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanCytoSNP-12v2.1-FFPE_G-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2_h-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_h-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_l-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
cytosnp-850k_b-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
CytoSNP-850K_v1-1_iScan_A1-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancore-12v1-0_a-b37,10000,TRUE,342,85,85,512,244,0.27663772691397,0.627466456195738
HumanCore-12-v1-0-B-b37,10000,TRUE,342,85,85,512,244,0.27663772691397,0.62707182320442
humancore-24-v1-0-manifest-file-a-b37,10000,TRUE,343,84,85,512,245,0.277032359905288,0.596685082872928
InfiniumCore-24v1-1_A1-b37,10000,TRUE,353,74,84,511,227,0.277032359905288,0.582083662194159
Immuno_BeadChip_11419691_B-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
InfiniumImmunoArray-24v2-0_A-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
Multi-EthnicGlobal_A1-b37,10000,TRUE,242,185,413,840,671,0.720599842146804,0.895816890292028
HumanExome-12v1_A-b37,10000,TRUE,354,73,146,573,267,0.625493291239148,0.681925808997632
HumanExome-12v1-1_A-b37,10000,TRUE,358,69,143,570,258,0.62904498816101,0.716653512233623
HumanExome-12v1-2_A-b37,10000,TRUE,359,68,143,570,259,0.610891870560379,0.698500394632991
InfiniumExome-24v1-1_A1-b37,10000,TRUE,360,67,137,564,257,0.510655090765588,0.696527229676401
HumanCoreExome-12v1-0_B-b37,10000,TRUE,282,145,225,652,457,0.72533543804262,0.802683504340963
humancoreexome-12v1-0_c-b37,10000,TRUE,282,145,225,652,457,0.72533543804262,0.802683504340963
HumanCoreExome-12-v1-0-D-b37,10000,TRUE,282,145,225,652,457,0.72533543804262,0.802683504340963
humancoreexome-12v1-1_a-b37,10000,TRUE,287,140,227,654,455,0.707182320441989,0.794001578531965
HumanCoreExome-12v1-1_B-b37,10000,TRUE,287,140,227,654,454,0.707182320441989,0.793606945540647
HumanCoreExome-12-v1-1-C-b37,10000,TRUE,287,140,227,654,454,0.707182320441989,0.793606945540647
HumanCoreExome-24v1-0_A-b37,10000,TRUE,293,134,211,638,430,0.619968429360695,0.713496448303078
InfiniumCoreExome-24v1-1_A-b37,10000,TRUE,291,136,215,642,431,0.619968429360695,0.715469613259669
InfiniumCoreExome-24v1-2_A1-b37,10000,TRUE,290,137,226,653,446,0.605367008681926,0.693370165745856
Cardio-Metabo_Chip_11395247_A-b37,10000,TRUE,327,100,27,454,183,0.739936858721389,0.908050513022889
cardio-metabo_chip_11395247_c-b37,10000,TRUE,327,100,27,454,183,0.739936858721389,0.908050513022889
CVDSNP55v1_A-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
PsychArray_A-b37,10000,TRUE,306,121,195,622,386,0.583662194159432,0.749802683504341
PsychArray-B-b37,10000,TRUE,306,121,195,622,386,0.583662194159432,0.749802683504341
InfiniumPsychArray-24v1-1_A1-b37,10000,TRUE,308,119,200,627,396,0.492501973164957,0.711523283346488
InfiniumPsychArray-24v1-2_A1-b37,10000,TRUE,293,134,222,649,435,0.615627466456196,0.707971586424625
InfiniumPsychArray-24v1-2_A2-b37,10000,TRUE,293,134,222,649,435,0.615627466456196,0.707971586424625
PsychChip_15048346_B-b37,10000,TRUE,287,140,227,654,456,0.707182320441989,0.794001578531965
PsychChip_v1-1_15073391_A1-b37,10000,TRUE,277,150,232,659,472,0.724940805051302,0.802288871349645
GSAMD-24v1-0_20011747_A1-b37,10000,TRUE,370,57,63,490,182,0.453433307024467,0.7991318074191
GSAMD-24v2-0_20024620_A1-b37,10000,TRUE,140,287,638,1065,997,0.890292028413575,0.92817679558011
GSA-24v1-0_A1-b37,10000,TRUE,370,57,62,489,181,0.453433307024467,0.7991318074191
GSA-24v1-0_A2-b37,10000,TRUE,370,57,62,489,181,0.453433307024467,0.7991318074191
GSA-24v1-0_A6-b37,10000,TRUE,370,57,62,489,181,0.453433307024467,0.7991318074191
GSA-24v2-0_A1-b37,10000,TRUE,208,219,553,980,858,0.812943962115233,0.873717442778216
GSCA-24v1-0_20010441_A1-b37,10000,TRUE,370,57,63,490,182,0.453433307024467,0.7991318074191
OncoArray-500K_B-b37,10000,TRUE,376,51,73,500,178,0.669297553275454,0.822809786898185
OncoArray-500K-C-b37,10000,TRUE,376,51,73,500,176,0.669297553275454,0.846093133385951
Consortium-OncoArray_15047405_A-b37,10000,TRUE,374,53,78,505,184,0.669297553275454,0.822415153906867
NeuroX_15036164_A-b37,10000,TRUE,358,69,143,570,258,0.62904498816101,0.716653512233623
Mapping250K_Nsp.na32.annot-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,10000,TRUE,315,112,105,532,290,0.656274664561957,0.811760063141279
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,20000,TRUE,198,229,73,500,350,0.996842936069455,0.994869771112865
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,20000,TRUE,306,121,45,472,210,0.631807419100237,0.846093133385951
HumanHap550-2v3_B-b37,20000,TRUE,312,115,39,466,197,0.630623520126283,0.841752170481452
HumanHap550v3_A-b37,20000,TRUE,312,115,39,466,197,0.630623520126283,0.841752170481452
Human610-Quadv1_B-b37,20000,TRUE,337,90,31,458,157,0.460142067876875,0.719810576164167
human610-quadv1_h-b37,20000,TRUE,337,90,31,458,156,0.460142067876875,0.719810576164167
HumanHap650Yv3_A-b37,20000,TRUE,312,115,39,466,197,0.630623520126283,0.841752170481452
Human660W-Quad_v1_A-b37,20000,TRUE,339,88,33,460,159,0.460142067876875,0.719810576164167
Human660W-Quad_v1_C-b37,20000,TRUE,339,88,33,460,159,0.460142067876875,0.719810576164167
human660w-quad_v1_h-b37,20000,TRUE,339,88,33,460,159,0.460142067876875,0.719810576164167
Human670-QuadCustom_v1_A-b37,20000,TRUE,339,88,33,460,159,0.460142067876875,0.719810576164167
HumanOmniExpress-12v1_A-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,20000,TRUE,355,72,149,576,244,0.615232833464878,0.748618784530387
humanomniexpressexome-8v1-0_a-b37,20000,TRUE,355,72,149,576,244,0.615232833464878,0.748618784530387
HumanOmniExpressExome-8-v1-0-B-b37,20000,TRUE,355,72,149,576,244,0.615232833464878,0.748618784530387
HumanOmniExpressExome-8v1-2_A-b37,20000,TRUE,359,68,143,570,231,0.615232833464878,0.747434885556433
HumanOmniExpressExome-8-v1-2-B-b37,20000,TRUE,359,68,143,570,231,0.615232833464878,0.747434885556433
OmniExpressExome-8v1-1_A-b37,20000,TRUE,358,69,142,569,231,0.633385951065509,0.772296764009471
OmniExpressExome-8v1-1_B-b37,20000,TRUE,358,69,142,569,231,0.633385951065509,0.772296764009471
HumanOmniExpressExome-8-v1-1-C-b37,20000,TRUE,358,69,142,569,231,0.633385951065509,0.772296764009471
InfiniumOmniExpressExome-8v1-3_A-b37,20000,TRUE,358,69,142,569,231,0.541831097079716,0.751381215469613
InfiniumOmniExpressExome-8v1-4_A1-b37,20000,TRUE,358,69,136,563,227,0.518153117600631,0.676795580110497
HumanOmni25Exome-8v1_A-b37,20000,TRUE,296,131,224,651,396,0.705998421468035,0.812549329123915
HumanOmni2-5Exome-8-v1-1-A-b37,20000,TRUE,297,130,221,648,390,0.705998421468035,0.795974743488556
InfiniumOmni2.5Exome-8v1-2_A-b37,20000,TRUE,312,115,209,636,361,0.537490134175217,0.72336227308603
InfiniumOmni2-5Exome-8v1-3_A1-b37,20000,TRUE,298,129,222,649,389,0.614443567482241,0.763614838200474
HumanOmniZhongHua-8v1_B-b37,20000,TRUE,389,38,79,506,123,0.952249408050513,0.952249408050513
humanomnizhonghua-8v1-1_a-b37,20000,TRUE,392,35,77,504,117,0.952249408050513,0.952249408050513
HumanOmniZhongHua-8v1-2_A-b37,20000,TRUE,398,29,71,498,102,0.952249408050513,0.952249408050513
InfiniumOmniZhongHua-8v1-3_A1-b37,20000,TRUE,401,26,73,500,101,0.952249408050513,0.952249408050513
InfiniumOmniZhongHua-8v1-3_A2-b37,20000,TRUE,401,26,73,500,101,0.952249408050513,0.952249408050513
Human1Mv1_C-b37,20000,TRUE,312,115,39,466,197,0.630623520126283,0.841752170481452
Human1M-Duov3_B-b37,20000,TRUE,337,90,31,458,157,0.460142067876875,0.719810576164167
Human1M-Duov3_C-b37,20000,TRUE,337,90,31,458,157,0.460142067876875,0.719810576164167
human1m-duov3_h-b37,20000,TRUE,337,90,31,458,157,0.460142067876875,0.719810576164167
HumanOmni1-Quad_v1-0_B-b37,20000,TRUE,409,18,6,433,45,0.189029202841358,0.651933701657459
HumanOmni1-Quad_v1-0_C-b37,20000,TRUE,409,18,6,433,45,0.189029202841358,0.651933701657459
HumanOmni1-Quad_v1-0_H-b37,20000,TRUE,409,18,6,433,45,0.189029202841358,0.651933701657459
humanomni1-quad_v1-0-multi_h-b37,20000,TRUE,409,18,6,433,45,0.189029202841358,0.651933701657459
HumanOmni1S-8v1_H-b37,20000,TRUE,363,64,20,447,113,0.437647987371744,0.587213891081294
Human1-2M-DuoCustom_v1_A-b37,20000,TRUE,339,88,33,460,159,0.460142067876875,0.719810576164167
HumanOmni2.5-4v1_B-b37,20000,TRUE,363,64,20,447,113,0.437647987371744,0.586819258089976
HumanOmni2.5-4v1_D-b37,20000,TRUE,363,64,20,447,113,0.437647987371744,0.586424625098658
HumanOmni2.5-4v1_H-b37,20000,TRUE,363,64,20,447,113,0.437647987371744,0.586424625098658
HumanOmni2.5-8v1_A-b37,20000,TRUE,324,103,104,531,252,0.447119179163378,0.589976322020521
HumanOmni2-5-8-v1-0-D-b37,20000,TRUE,324,103,104,531,252,0.447119179163378,0.589976322020521
HumanOmni25-8v1-1_A-b37,20000,TRUE,333,94,98,525,231,0.447119179163378,0.589976322020521
HumanOmni2-5-8-v1-2-A-b37,20000,TRUE,355,72,81,508,187,0.356353591160221,0.679952644041042
humanomni25m-8v1-1_b-b37,20000,TRUE,333,94,98,525,231,0.447119179163378,0.589976322020521
HumanOmni2.5-8v1_C-b37,20000,TRUE,324,103,104,531,252,0.447119179163378,0.589976322020521
HumanOmni2-5-8-v1-1-C-b37,20000,TRUE,333,94,98,525,231,0.447119179163378,0.589976322020521
HumanOmni2.5S-8v1_B-b37,20000,TRUE,405,22,9,436,53,0.169297553275454,0.668508287292818
HumanOmni25-8v1-2_A1-b37,20000,TRUE,355,72,81,508,187,0.356353591160221,0.679952644041042
InfiniumOmni2-5-8v1-3_A1-b37,20000,TRUE,343,84,94,521,213,0.447119179163378,0.596685082872928
HumanOmni5-4v1_B-b37,20000,TRUE,310,117,111,538,267,0.468823993685872,0.728097868981847
humanomni5-4v1_c-b37,20000,TRUE,310,117,111,538,267,0.468823993685872,0.728097868981847
HumanOmni5-4-v1-0-D-b37,20000,TRUE,310,117,111,538,267,0.468823993685872,0.728097868981847
HumanOmni5-4v1-1_A-b37,20000,TRUE,338,89,95,522,229,0.361089187056038,0.72138910812944
InfiniumOmni5-4v1-2_A1-b37,20000,TRUE,321,106,102,529,249,0.468823993685872,0.73164956590371
HumanOmni5Exome-4v1_A-b37,20000,TRUE,274,153,240,667,434,0.711917916337806,0.812154696132597
HumanOmni5Exome-4v1-1_A-b37,20000,TRUE,276,151,236,663,432,0.705998421468035,0.712707182320442
HumanOmni5Exome-4v1-2_A-b37,20000,TRUE,304,123,219,646,374,0.890292028413575,0.886740331491713
InfiniumOmni5Exome-4v1-3_A1-b37,20000,TRUE,280,147,225,652,412,0.638910812943962,0.871349644830308
HumanCytoSNP-12v1-0_D-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanCytoSNP-12v2.1-FFPE_G-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2_h-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_h-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_l-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
cytosnp-850k_b-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
CytoSNP-850K_v1-1_iScan_A1-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
humancore-12v1-0_a-b37,20000,TRUE,342,85,85,512,198,0.449092344119968,0.676006314127861
HumanCore-12-v1-0-B-b37,20000,TRUE,342,85,85,512,198,0.449092344119968,0.676006314127861
humancore-24-v1-0-manifest-file-a-b37,20000,TRUE,343,84,85,512,196,0.449092344119968,0.715864246250987
InfiniumCore-24v1-1_A1-b37,20000,TRUE,353,74,84,511,184,0.449092344119968,0.732044198895028
Immuno_BeadChip_11419691_B-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
InfiniumImmunoArray-24v2-0_A-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
Multi-EthnicGlobal_A1-b37,20000,TRUE,242,185,413,840,638,0.73164956590371,0.941594317284925
HumanExome-12v1_A-b37,20000,TRUE,354,73,146,573,239,0.633385951065509,0.767955801104972
HumanExome-12v1-1_A-b37,20000,TRUE,358,69,143,570,232,0.633385951065509,0.772296764009471
HumanExome-12v1-2_A-b37,20000,TRUE,359,68,143,570,231,0.615232833464878,0.747434885556433
InfiniumExome-24v1-1_A1-b37,20000,TRUE,360,67,137,564,225,0.518153117600631,0.677979479084451
HumanCoreExome-12v1-0_B-b37,20000,TRUE,282,145,225,652,410,0.728887134964483,0.820047355958958
humancoreexome-12v1-0_c-b37,20000,TRUE,282,145,225,652,410,0.728887134964483,0.820047355958958
HumanCoreExome-12-v1-0-D-b37,20000,TRUE,282,145,225,652,410,0.728887134964483,0.820047355958958
humancoreexome-12v1-1_a-b37,20000,TRUE,287,140,227,654,412,0.710734017363852,0.729281767955801
HumanCoreExome-12v1-1_B-b37,20000,TRUE,287,140,227,654,412,0.710734017363852,0.728887134964483
HumanCoreExome-12-v1-1-C-b37,20000,TRUE,287,140,227,654,412,0.710734017363852,0.728887134964483
HumanCoreExome-24v1-0_A-b37,20000,TRUE,293,134,211,638,386,0.623520126282557,0.673638516179953
InfiniumCoreExome-24v1-1_A-b37,20000,TRUE,291,136,215,642,391,0.623520126282557,0.684688239936859
InfiniumCoreExome-24v1-2_A1-b37,20000,TRUE,290,137,226,653,401,0.619179163378058,0.688634569850039
Cardio-Metabo_Chip_11395247_A-b37,20000,TRUE,327,100,27,454,157,0.761641673243883,0.88318863456985
cardio-metabo_chip_11395247_c-b37,20000,TRUE,327,100,27,454,157,0.761641673243883,0.88318863456985
CVDSNP55v1_A-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
PsychArray_A-b37,20000,TRUE,306,121,195,622,350,0.587213891081294,0.704025256511444
PsychArray-B-b37,20000,TRUE,306,121,195,622,350,0.587213891081294,0.704025256511444
InfiniumPsychArray-24v1-1_A1-b37,20000,TRUE,308,119,200,627,358,0.495659037095501,0.646803472770324
InfiniumPsychArray-24v1-2_A1-b37,20000,TRUE,293,134,222,649,394,0.619179163378058,0.687450670876085
InfiniumPsychArray-24v1-2_A2-b37,20000,TRUE,293,134,222,649,394,0.619179163378058,0.687450670876085
PsychChip_15048346_B-b37,20000,TRUE,287,140,227,654,412,0.710734017363852,0.728887134964483
PsychChip_v1-1_15073391_A1-b37,20000,TRUE,277,150,232,659,426,0.728887134964483,0.820047355958958
GSAMD-24v1-0_20011747_A1-b37,20000,TRUE,370,57,63,490,148,0.477111286503552,0.942778216258879
GSAMD-24v2-0_20024620_A1-b37,20000,TRUE,140,287,638,1065,973,0.901341752170481,0.975927387529598
GSA-24v1-0_A1-b37,20000,TRUE,370,57,62,489,147,0.477111286503552,0.942778216258879
GSA-24v1-0_A2-b37,20000,TRUE,370,57,62,489,147,0.477111286503552,0.942778216258879
GSA-24v1-0_A6-b37,20000,TRUE,370,57,62,489,147,0.477111286503552,0.942778216258879
GSA-24v2-0_A1-b37,20000,TRUE,208,219,553,980,822,0.879242304656669,0.959747434885556
GSCA-24v1-0_20010441_A1-b37,20000,TRUE,370,57,63,490,148,0.477111286503552,0.943172849250197
OncoArray-500K_B-b37,20000,TRUE,376,51,73,500,149,0.669692186266772,0.841752170481452
OncoArray-500K-C-b37,20000,TRUE,376,51,73,500,149,0.669692186266772,0.841752170481452
Consortium-OncoArray_15047405_A-b37,20000,TRUE,374,53,78,505,156,0.669692186266772,0.841752170481452
NeuroX_15036164_A-b37,20000,TRUE,358,69,143,570,232,0.633385951065509,0.772296764009471
Mapping250K_Nsp.na32.annot-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,20000,FALSE,NA,NA,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,20000,TRUE,315,112,105,532,253,0.666140489344909,0.708366219415943
BDCHP-1X10-HUMANHAP240S_11216501_A-b37,30000,TRUE,198,229,73,500,336,1,1
BDCHP-1x10-HUMANHAP300v1-1_11219278_C-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanHap300v2_A-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanCNV370v1_C-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanCNV370-Quadv3_C-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
BDCHP-1X10-HUMANHAP550_11218540_C-b37,30000,TRUE,306,121,45,472,191,0.746250986582478,0.880031570639305
HumanHap550-2v3_B-b37,30000,TRUE,312,115,39,466,180,0.741910023677979,0.875690607734807
HumanHap550v3_A-b37,30000,TRUE,312,115,39,466,180,0.741910023677979,0.875690607734807
Human610-Quadv1_B-b37,30000,TRUE,337,90,31,458,141,0.571033938437253,0.863062352012628
human610-quadv1_h-b37,30000,TRUE,337,90,31,458,141,0.571033938437253,0.863062352012628
HumanHap650Yv3_A-b37,30000,TRUE,312,115,39,466,180,0.741910023677979,0.875690607734807
Human660W-Quad_v1_A-b37,30000,TRUE,339,88,33,460,143,0.571033938437253,0.860299921073402
Human660W-Quad_v1_C-b37,30000,TRUE,339,88,33,460,143,0.571033938437253,0.860299921073402
human660w-quad_v1_h-b37,30000,TRUE,339,88,33,460,143,0.571033938437253,0.860299921073402
Human670-QuadCustom_v1_A-b37,30000,TRUE,339,88,33,460,143,0.571033938437253,0.860299921073402
HumanOmniExpress-12v1_A-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_A-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_B-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,30000,FALSE,NA,NA,NA,NA,NA,NA,NA
